,Unnamed: 0,Perpetrator ,Total number of attacks on facilities which reported damage,Total health worker killed,Attack date,Health transportation destroyed,Country,Total health worker arrested ,Health transportation damaged,Health transportation stolen/highjacked,Total health worker kidnapped,Total health worker injured,Total number of attacks on facilities which reported destruction,cluster
1047,1047,NoInformation,0.0,0.0,2019-03,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1048,1048,NoInformation,0.0,0.0,2019-03,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1049,1049,NoInformation,0.0,0.0,2019-03,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1050,1050,NoInformation,0.0,1.0,2019-03,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1051,1051,NoInformation,0.0,0.0,2019-10,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1052,1052,NoInformation,0.0,0.0,2019-10,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1053,1053,NoInformation,0.0,0.0,2019-10,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1054,1054,StateActor,0.0,1.0,2019-03,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1055,1055,NoInformation,0.0,0.0,2019-10,0.0,Afghanistan,0.0,1.0,0.0,0.0,0.0,0.0,1
1056,1056,UnspecNonMilArmed,1.0,0.0,2019-09,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1057,1057,NonStateArmedGroups,1.0,0.0,2019-12,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1058,1058,NoInformation,0.0,0.0,2019-09,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1059,1059,NoInformation,0.0,1.0,2019-09,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1060,1060,Multiple,0.0,0.0,2019-05,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1061,1061,NoInformation,0.0,1.0,2019-09,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1062,1062,NoInformation,0.0,0.0,2019-09,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1063,1063,UnspecNonMilArmed,0.0,1.0,2019-03,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1064,1064,NoInformation,0.0,0.0,2019-09,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1065,1065,NoInformation,0.0,0.0,2019-09,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1066,1066,StateActor,0.0,2.0,2019-07,0.0,Afghanistan,1.0,0.0,0.0,0.0,0.0,0.0,1
1067,1067,NoInformation,0.0,0.0,2019-09,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1068,1068,NonStateArmedGroups,1.0,0.0,2019-09,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0,1
1069,1069,NoInformation,0.0,0.0,2019-09,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1070,1070,UnspecNonMilArmed,0.0,0.0,2019-09,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1071,1071,UnspecNonMilArmed,0.0,0.0,2019-09,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1072,1072,UnspecNonMilArmed,0.0,0.0,2019-09,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1073,1073,UnspecNonMilArmed,0.0,0.0,2019-09,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0,1
1074,1074,NonStateArmedGroups,0.0,0.0,2019-02,0.0,Burkina Faso,0.0,1.0,0.0,0.0,0.0,0.0,1
1075,1075,UnspecNonMilArmed,0.0,0.0,2019-05,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,1.0,1
1076,1076,UnspecNonMilArmed,0.0,1.0,2019-02,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
1077,1077,NonStateArmedGroups,0.0,0.0,2019-10,0.0,Burkina Faso,0.0,0.0,0.0,2.0,0.0,0.0,1
1078,1078,NonStateArmedGroups,0.0,1.0,2019-11,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
1079,1079,NonStateArmedGroups,0.0,0.0,2019-04,0.0,Burkina Faso,0.0,0.0,1.0,1.0,0.0,0.0,1
1080,1080,NonStateArmedGroups,0.0,0.0,2019-04,0.0,Burkina Faso,0.0,0.0,1.0,1.0,0.0,0.0,1
1081,1081,NonStateArmedGroups,0.0,0.0,2019-01,0.0,Burkina Faso,0.0,0.0,1.0,1.0,0.0,0.0,1
1082,1082,UnspecNonMilArmed,0.0,0.0,2019-02,0.0,Burkina Faso,0.0,0.0,0.0,3.0,0.0,0.0,1
1083,1083,NonStateArmedGroups,0.0,0.0,2019-07,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0,1
1084,1084,NonStateArmedGroups,0.0,0.0,2019-11,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0,1
1085,1085,NonStateArmedGroups,0.0,0.0,2019-08,0.0,Burkina Faso,0.0,0.0,0.0,2.0,0.0,0.0,1
1086,1086,NonStateArmedGroups,0.0,0.0,2019-04,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0,1
1087,1087,NonStateArmedGroups,0.0,1.0,2019-07,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
1088,1088,NonStateArmedGroups,0.0,0.0,2019-07,0.0,Burkina Faso,0.0,0.0,0.0,1.0,0.0,0.0,1
1089,1089,NonStateArmedGroups,0.0,1.0,2019-01,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
1090,1090,UnspecNonMilArmed,0.0,0.0,2019-05,0.0,Burkina Faso,0.0,0.0,1.0,5.0,0.0,0.0,1
1091,1091,NonStateArmedGroups,0.0,0.0,2019-06,0.0,Burkina Faso,0.0,1.0,0.0,0.0,0.0,0.0,1
1092,1092,NonStateArmedGroups,0.0,0.0,2019-05,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0,1
1093,1093,NonStateArmedGroups,0.0,0.0,2019-02,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
1094,1094,NonStateArmedGroups,0.0,0.0,2019-02,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0,1
1095,1095,NonStateArmedGroups,0.0,0.0,2019-02,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
1096,1096,NonStateArmedGroups,0.0,0.0,2019-06,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0,1
1097,1097,NonStateArmedGroups,0.0,0.0,2019-01,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
1098,1098,NonStateArmedGroups,0.0,0.0,2019-02,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0,1
1099,1099,NoInformation,0.0,0.0,2019-11,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
1100,1100,NoInformation,0.0,1.0,2019-11,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,1
1101,1101,NonStateArmedGroups,0.0,0.0,2019-01,0.0,Cameroon,0.0,0.0,1.0,0.0,0.0,1.0,1
1102,1102,StateActor,0.0,0.0,2019-02,0.0,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,1
1103,1103,StateActor,0.0,1.0,2019-01,0.0,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,1
1104,1104,LawEnforcement,0.0,1.0,2019-02,0.0,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,1
1105,1105,UnspecNonMilArmed,0.0,0.0,2019-07,0.0,Cameroon,0.0,0.0,0.0,2.0,0.0,0.0,1
1106,1106,UnspecNonMilArmed,0.0,0.0,2019-02,0.0,Cameroon,0.0,0.0,0.0,0.0,0.0,1.0,1
1107,1107,NonStateArmedGroups,0.0,0.0,2019-10,0.0,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,1
1108,1108,StateActor,0.0,1.0,2019-02,0.0,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,1
1109,1109,NonStateArmedGroups,0.0,1.0,2019-12,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
1110,1110,UnspecNonMilArmed,0.0,0.0,2019-04,0.0,CAR,0.0,0.0,1.0,1.0,0.0,0.0,1
1111,1111,NonStateArmedGroups,0.0,0.0,2019-10,0.0,CAR,0.0,1.0,1.0,4.0,0.0,0.0,1
1112,1112,StateActor,0.0,0.0,2019-12,0.0,CAR,4.0,0.0,0.0,0.0,0.0,0.0,1
1113,1113,UnspecNonMilArmed,1.0,0.0,2019-01,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
1114,1114,NonStateArmedGroups,0.0,0.0,2019-07,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
1115,1115,UnspecNonMilArmed,0.0,0.0,2019-10,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
1116,1116,UnspecNonMilArmed,0.0,0.0,2019-11,0.0,CAR,0.0,0.0,0.0,0.0,1.0,0.0,1
1117,1117,NoInformation,0.0,0.0,2019-03,0.0,CAR,0.0,0.0,0.0,0.0,1.0,0.0,1
1118,1118,NoInformation,0.0,0.0,2019-01,0.0,CAR,0.0,0.0,0.0,0.0,1.0,0.0,1
1119,1119,NoInformation,0.0,0.0,2019-03,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
1120,1120,NoInformation,0.0,0.0,2019-03,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
1121,1121,NoInformation,0.0,0.0,2019-04,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0,1
1122,1122,LawEnforcement,0.0,0.0,2019-05,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1123,1123,UnspecNonMilArmed,1.0,0.0,2019-05,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1124,1124,NonStateArmedGroups,0.0,0.0,2019-08,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1125,1125,NonStateArmedGroups,0.0,0.0,2019-08,0.0,DRC,0.0,0.0,0.0,2.0,0.0,0.0,1
1126,1126,NonStateArmedGroups,0.0,0.0,2019-11,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1127,1127,CommunityMembers,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0,1
1128,1128,UnspecNonMilArmed,1.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1129,1129,UnspecNonMilArmed,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,2.0,0.0,0.0,1
1130,1130,UnspecNonMilArmed,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,1.0,0.0,0.0,1
1131,1131,UnspecNonMilArmed,1.0,1.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1132,1132,UnspecNonMilArmed,1.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1133,1133,NonStateArmedGroups,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,1.0,1
1134,1134,NonStateArmedGroups,1.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0,1
1135,1135,UnspecNonMilArmed,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,1.0,0.0,0.0,0.0,1
1136,1136,CommunityMembers,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,2.0,0.0,0
1137,1137,NoInformation,0.0,0.0,2019-04,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1138,1138,NoInformation,0.0,0.0,2019-04,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1139,1139,NoInformation,0.0,1.0,2019-04,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1140,1140,NonStateArmedGroups,0.0,0.0,2019-04,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1141,1141,NoInformation,0.0,0.0,2019-04,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1142,1142,UnspecNonMilArmed,0.0,0.0,2019-04,0.0,DRC,0.0,0.0,0.0,4.0,0.0,0.0,1
1143,1143,UnspecNonMilArmed,0.0,0.0,2019-05,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1144,1144,CommunityMembers,0.0,0.0,2019-05,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1145,1145,CommunityMembers,0.0,0.0,2019-05,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1146,1146,CommunityMembers,0.0,1.0,2019-05,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1147,1147,UnspecNonMilArmed,1.0,0.0,2019-05,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1148,1148,CommunityMembers,0.0,0.0,2019-05,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1149,1149,UnspecNonMilArmed,0.0,1.0,2019-05,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1150,1150,UnspecNonMilArmed,0.0,0.0,2019-06,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0,1
1151,1151,UnspecNonMilArmed,0.0,0.0,2019-06,0.0,DRC,0.0,0.0,0.0,3.0,0.0,0.0,1
1152,1152,UnspecNonMilArmed,0.0,0.0,2019-06,0.0,DRC,0.0,1.0,0.0,0.0,4.0,0.0,0
1153,1153,NonStateArmedGroups,0.0,0.0,2019-06,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1154,1154,NoInformation,0.0,2.0,2019-07,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1155,1155,UnspecNonMilArmed,0.0,0.0,2019-07,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1156,1156,NonStateArmedGroups,0.0,1.0,2019-07,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1157,1157,NoInformation,1.0,0.0,2019-07,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1158,1158,UnspecNonMilArmed,0.0,0.0,2019-08,0.0,DRC,0.0,1.0,0.0,0.0,0.0,0.0,1
1159,1159,NonStateArmedGroups,0.0,0.0,2019-08,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1160,1160,UnspecNonMilArmed,1.0,0.0,2019-08,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1161,1161,UnspecNonMilArmed,1.0,0.0,2019-07,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1162,1162,UnspecNonMilArmed,0.0,0.0,2019-07,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1163,1163,UnspecNonMilArmed,0.0,0.0,2019-06,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1164,1164,UnspecNonMilArmed,0.0,0.0,2019-06,0.0,DRC,0.0,0.0,0.0,0.0,0.0,1.0,1
1165,1165,UnspecNonMilArmed,0.0,0.0,2019-05,0.0,DRC,0.0,0.0,0.0,0.0,0.0,1.0,1
1166,1166,StateActor,0.0,0.0,2019-04,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1167,1167,LawEnforcement,0.0,0.0,2019-09,0.0,DRC,1.0,0.0,0.0,0.0,0.0,0.0,1
1168,1168,NonStateArmedGroups,4.0,0.0,2019-09,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1169,1169,NonStateArmedGroups,0.0,0.0,2019-09,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1170,1170,NonStateArmedGroups,0.0,0.0,2019-09,0.0,DRC,0.0,0.0,0.0,3.0,0.0,0.0,1
1171,1171,UnspecNonMilArmed,1.0,0.0,2019-09,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1172,1172,UnspecNonMilArmed,1.0,0.0,2019-10,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1173,1173,UnspecNonMilArmed,0.0,0.0,2019-10,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1174,1174,NonStateArmedGroups,0.0,0.0,2019-10,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1175,1175,UnspecNonMilArmed,0.0,1.0,2019-09,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1176,1176,UnspecNonMilArmed,0.0,0.0,2019-09,0.0,DRC,0.0,0.0,0.0,1.0,0.0,0.0,1
1177,1177,NonStateArmedGroups,1.0,0.0,2019-09,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1178,1178,NonStateArmedGroups,0.0,0.0,2019-09,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1179,1179,CommunityMembers,0.0,0.0,2019-10,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1180,1180,StateActor,0.0,0.0,2019-10,0.0,DRC,1.0,0.0,0.0,0.0,0.0,0.0,1
1181,1181,LawEnforcement,0.0,0.0,2019-10,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1182,1182,UnspecNonMilArmed,1.0,0.0,2019-10,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1183,1183,CommunityMembers,4.0,0.0,2019-10,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1184,1184,NoInformation,0.0,0.0,2019-10,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1185,1185,NonStateArmedGroups,0.0,0.0,2019-10,0.0,DRC,0.0,0.0,0.0,0.0,0.0,1.0,1
1186,1186,NonStateArmedGroups,1.0,0.0,2019-10,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1187,1187,NonStateArmedGroups,1.0,0.0,2019-10,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1188,1188,NonStateArmedGroups,1.0,0.0,2019-10,0.0,DRC,0.0,1.0,0.0,0.0,0.0,0.0,1
1189,1189,UnspecNonMilArmed,1.0,0.0,2019-10,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1190,1190,LawEnforcement,0.0,1.0,2019-10,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1191,1191,NonStateArmedGroups,0.0,1.0,2019-11,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1192,1192,NonStateArmedGroups,0.0,0.0,2019-11,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1193,1193,UnspecNonMilArmed,1.0,0.0,2019-11,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1194,1194,NonStateArmedGroups,1.0,0.0,2019-11,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1195,1195,UnspecNonMilArmed,0.0,1.0,2019-11,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1196,1196,NonStateArmedGroups,0.0,4.0,2019-11,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1197,1197,UnspecNonMilArmed,0.0,2.0,2019-11,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1198,1198,NoInformation,1.0,0.0,2019-11,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1199,1199,UnspecNonMilArmed,0.0,0.0,2019-12,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1200,1200,NonStateArmedGroups,1.0,0.0,2019-12,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1201,1201,UnspecNonMilArmed,1.0,0.0,2019-12,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1202,1202,NonStateArmedGroups,2.0,0.0,2019-12,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1203,1203,UnspecNonMilArmed,1.0,0.0,2019-12,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1204,1204,NoInformation,0.0,0.0,2019-01,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1205,1205,NoInformation,0.0,0.0,2019-01,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1206,1206,NoInformation,0.0,0.0,2019-01,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1207,1207,NoInformation,1.0,0.0,2019-01,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1208,1208,NoInformation,0.0,0.0,2019-01,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1209,1209,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1210,1210,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1211,1211,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1212,1212,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1213,1213,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1214,1214,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1215,1215,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1216,1216,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1217,1217,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1218,1218,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1219,1219,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1220,1220,NoInformation,1.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1221,1221,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1222,1222,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1223,1223,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1224,1224,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1225,1225,NoInformation,1.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1226,1226,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0,1
1227,1227,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0,1
1228,1228,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1229,1229,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1230,1230,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1231,1231,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1232,1232,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,2.0,0.0,0
1233,1233,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0,1
1234,1234,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1235,1235,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1236,1236,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1237,1237,NoInformation,1.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1238,1238,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1239,1239,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1240,1240,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1241,1241,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1242,1242,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1243,1243,NoInformation,0.0,0.0,2019-02,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1244,1244,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1245,1245,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1246,1246,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1247,1247,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1248,1248,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1249,1249,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1250,1250,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0,1
1251,1251,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1252,1252,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,4.0,0.0,0
1253,1253,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1254,1254,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1255,1255,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1256,1256,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1257,1257,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1258,1258,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,3.0,0.0,0
1259,1259,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0,1
1260,1260,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1261,1261,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1262,1262,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1263,1263,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1264,1264,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1265,1265,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1266,1266,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
1267,1267,NoInformation,0.0,0.0,2019-03,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0,1
