,year,type_of_violence,side_a,side_b,number_of_sources,source_article,source_office,source_date,where_coordinates,latitude,longitude,country,region,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,cluster
42570,2021,One-Sided,Government of Myanmar (Burma),Civilians,2,"""The Irrawaddy,2021-09-15,Myanmar Junta Troops Suspected of Killing and Mutilating Civilians"";""Myanmar Now,2021-09-16,Days into military’s occupation of Gangaw, five more civilians found murdered """,The Irrawaddy;Myanmar Now,2021-09-15;2021-09-16,Gangaw township,22.279096,94.151406,Myanmar (Burma),Asia,2021-09-12,2021-09-14,0,0,2,0,2,2,2,1
42571,2021,One-Sided,Government of Myanmar (Burma),Civilians,2,"""Myanmar Now,2021-09-16,Days into military’s occupation of Gangaw, five more civilians found murdered "";""The Irrawaddy,2021-09-15,Myanmar Junta Troops Suspected of Killing and Mutilating Civilians""",Myanmar Now;The Irrawaddy,2021-09-16;2021-09-15,Gangaw township,22.279096,94.151406,Myanmar (Burma),Asia,2021-09-11,2021-09-13,0,0,2,0,2,2,2,1
42572,2021,One-Sided,Government of Myanmar (Burma),Civilians,2,"""The Irrawaddy,2021-09-16,Youth Killed, Several Detained as Myanmar Junta Forces Raid Yangon Neighborhoods"";""Myanmar Now,2021-09-18,Junta steps up raids and arrests in effort to stamp out Yangon guerrilla attacks""",The Irrawaddy;Myanmar Now,2021-09-16;2021-09-18,Yangon town,16.79845,96.150408,Myanmar (Burma),Asia,2021-09-15,2021-09-15,0,0,1,0,1,1,1,3
42573,2021,One-Sided,Government of Myanmar (Burma),Civilians,2,"""Myanmar Now,2021-09-17,Junta troops kill three men in village raid in Magway’s Myaing Township"";""The Irrawaddy,2021-09-16,Boy, 13, Among Three Villagers Killed by Myanmar Junta Troops in Raid in Magwe""",Myanmar Now;The Irrawaddy,2021-09-17;2021-09-16,Myaing township,21.674599,94.882795,Myanmar (Burma),Asia,2021-09-14,2021-09-14,0,0,3,0,3,3,3,1
42575,2021,One-Sided,Government of Myanmar (Burma),Civilians,2,"""The Irrawaddy,2021-09-15,Myanmar Junta Troops Suspected of Killing and Mutilating Civilians"";""Myanmar Now,2021-09-16,Days into military’s occupation of Gangaw, five more civilians found murdered """,The Irrawaddy;Myanmar Now,2021-09-15;2021-09-16,Gangaw township,22.279096,94.151406,Myanmar (Burma),Asia,2021-09-11,2021-09-14,0,0,1,0,1,1,1,1
42576,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-09-16,Days into military’s occupation of Gangaw, five more civilians found murdered """,Myanmar Now,2021-09-16,Kyaukpyok village,22.70623,94.13022,Myanmar (Burma),Asia,2021-09-15,2021-09-15,0,0,0,1,1,6,0,1
42577,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""Myanmar Now,2021-09-16,Days into military’s occupation of Gangaw, five more civilians found murdered """,Myanmar Now,2021-09-16,Border between Gangaw and Kalay,22.651732,94.124216,Myanmar (Burma),Asia,2021-09-11,2021-09-13,0,0,2,0,2,2,2,1
42578,2021,State,Government of Myanmar (Burma),NUG,2,"""The Irrawaddy,2021-09-17,Dozens of Junta Troops Killed in Attacks by Civilian PDF Units"";""Myanmar Now,2021-09-18,Coalition of Chin resistance forces attack Tedim police station""",The Irrawaddy;Myanmar Now,2021-09-17;2021-09-18,Khaikam village,23.2167,93.9575,Myanmar (Burma),Asia,2021-09-17,2021-09-17,0,0,0,1,1,5,0,1
42579,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-09-17,Dozens of Junta Troops Killed in Attacks by Civilian PDF Units""",The Irrawaddy,2021-09-17,Saw township,21.222425,94.21458,Myanmar (Burma),Asia,2021-09-16,2021-09-16,0,0,0,0,0,10,0,1
42580,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-09-17,Dozens of Junta Troops Killed in Attacks by Civilian PDF Units""",The Irrawaddy,2021-09-17,Border between Chin state and Magway region,21.881,94.083,Myanmar (Burma),Asia,2021-09-16,2021-09-16,0,0,0,0,0,7,0,1
42581,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-09-17,Dozens of Junta Troops Killed in Attacks by Civilian PDF Units""",The Irrawaddy,2021-09-17,Kanpetlet township,20.935258,93.882647,Myanmar (Burma),Asia,2021-09-15,2021-09-15,0,0,0,0,0,4,0,1
42582,2021,State,Government of Myanmar (Burma),KNPP,1,"""The Irrawaddy,2021-09-17,Dozens of Junta Troops Killed in Attacks by Civilian PDF Units""",The Irrawaddy,2021-09-17,San Pya Chauk Maing village,19.597313,97.211902,Myanmar (Burma),Asia,2021-09-16,2021-09-16,0,0,0,0,0,6,0,0
42583,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-09-18,Five PDF fighters killed in Sagaing clash""",Myanmar Now,2021-09-18,Chaung-U town,21.958847,95.271935,Myanmar (Burma),Asia,2021-09-16,2021-09-16,0,5,0,0,5,5,5,1
42585,2021,State,Government of Myanmar (Burma),NUG,1,"""Radio Free Asia,2021-09-08,Myanmar Citizens Voice Support For Uprising Against Junta Despite Risks""",Radio Free Asia,2021-09-08,Hakha township,22.404221,93.800123,Myanmar (Burma),Asia,2021-09-07,2021-09-08,1,0,0,0,1,1,1,1
57326,2021,One-Sided,Government of Myanmar (Burma),Civilians,3,"""Myanmar Now,2021-07-29,Eight men found dead in Kani Township with clear signs of torture"";""Radio Free Asia,2021-07-28,‘No Fewer Than 10’ Bodies Discovered in Graves in Myanmar’s Kani Township"";""The Irrawaddy,2021-08-03,Junta Massacres 40 People in Myanmar Resistance Stronghold During July""",Myanmar Now;Radio Free Asia;The Irrawaddy,2021-07-29;2021-07-28;2021-08-03,Kani township,22.370025,94.788904,Myanmar (Burma),Asia,2021-07-26,2021-07-27,0,0,3,0,3,3,3,1
57359,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-05-31,Myanmar military launches airstrikes against Karenni resistance""",Myanmar Now,2021-05-31,Loikaw township,19.711192,97.295318,Myanmar (Burma),Asia,2021-05-21,2021-05-31,0,0,0,5,5,29,4,0
57360,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-05-31,Myanmar military launches airstrikes against Karenni resistance""",Myanmar Now,2021-05-31,Demoso township,19.531482,97.046837,Myanmar (Burma),Asia,2021-05-21,2021-05-31,0,0,0,4,4,29,5,0
57481,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-11-01,Myanmar Junta Kills 10 Civilians in Five Days: AAPP""",The Irrawaddy,2021-11-01,Myaung township,21.793826,95.343868,Myanmar (Burma),Asia,2021-10-31,2021-11-01,0,0,1,0,1,1,1,1
57482,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-11-01,Myanmar Junta Kills 10 Civilians in Five Days: AAPP""",The Irrawaddy,2021-11-01,Budalin township,22.412343,95.083083,Myanmar (Burma),Asia,2021-10-31,2021-11-01,0,0,1,0,1,1,1,1
57483,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-11-01,Myanmar Junta Kills 10 Civilians in Five Days: AAPP""",The Irrawaddy,2021-11-01,Khin-U township,22.790157,95.765001,Myanmar (Burma),Asia,2021-10-31,2021-11-01,0,0,1,0,1,1,1,1
57774,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Magwe township,20.08519,95.13084,Myanmar (Burma),Asia,2021-12-31,2021-12-31,0,0,0,0,0,1,0,0
57777,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Kawhmu township,16.5491,96.05339,Myanmar (Burma),Asia,2021-12-31,2021-12-31,0,0,2,0,2,2,2,3
57791,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Palaw township,13.1153,98.68536,Myanmar (Burma),Asia,2021-12-27,2021-12-27,0,0,0,0,0,1,0,3
57796,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Palaw township,13.1153,98.68536,Myanmar (Burma),Asia,2021-12-26,2021-12-26,0,0,0,0,0,2,0,3
57800,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Kamaing township,25.56501,96.301117,Myanmar (Burma),Asia,2021-12-25,2021-12-25,0,0,1,0,1,1,1,2
57805,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Monywa town,22.120754,95.165682,Myanmar (Burma),Asia,2021-12-24,2021-12-24,0,0,1,0,1,1,1,1
57807,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Tavoy township,14.11075,98.301826,Myanmar (Burma),Asia,2021-12-14,2021-12-14,0,0,2,0,2,2,2,3
57808,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Thabaung township,17.15184,94.75498,Myanmar (Burma),Asia,2021-12-14,2021-12-14,0,0,1,0,1,1,1,3
57810,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Budalin township,22.412343,95.083083,Myanmar (Burma),Asia,2021-12-12,2021-12-12,0,0,0,0,0,1,0,1
57832,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Shwebo township,22.577867,95.806672,Myanmar (Burma),Asia,2021-12-11,2021-12-11,0,0,0,0,0,1,0,1
57986,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Gyobingauk township,18.28652,95.75204,Myanmar (Burma),Asia,2021-12-05,2021-12-05,0,0,2,0,2,2,2,0
57987,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Htigyaing township,23.760029,96.233117,Myanmar (Burma),Asia,2021-12-05,2021-12-05,0,0,1,0,1,1,1,2
57988,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Yebyu township,14.28707,98.279487,Myanmar (Burma),Asia,2021-12-05,2021-12-05,0,0,0,0,0,2,0,3
57991,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Khin-U township,22.790157,95.765001,Myanmar (Burma),Asia,2021-12-03,2021-12-03,0,0,4,0,4,4,4,1
57992,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Khin-U township,22.790157,95.765001,Myanmar (Burma),Asia,2021-12-02,2021-12-02,0,0,1,0,1,1,1,1
57993,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Khin-U township,22.790157,95.765001,Myanmar (Burma),Asia,2021-12-01,2021-12-01,0,0,1,0,1,1,1,1
58038,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Tedim township,23.145821,93.533285,Myanmar (Burma),Asia,2021-11-30,2021-11-30,0,0,0,0,0,2,0,1
58039,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Yesagyo township,21.56003,95.193129,Myanmar (Burma),Asia,2021-11-30,2021-11-30,0,0,0,0,0,1,0,1
58041,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Ayadaw township,22.29642,95.42682,Myanmar (Burma),Asia,2021-11-22,2021-11-22,0,0,0,0,0,1,0,1
58042,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Wetlet township,22.301326,95.766639,Myanmar (Burma),Asia,2021-11-22,2021-11-22,0,0,2,0,2,2,2,1
58243,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Labutta township,16.074013,95.026824,Myanmar (Burma),Asia,2021-11-20,2021-11-20,0,0,0,0,0,1,0,3
58244,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Wetlet township,22.301326,95.766639,Myanmar (Burma),Asia,2021-11-18,2021-11-18,0,0,1,0,1,1,1,1
58246,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Mogoke township,22.945343,96.427239,Myanmar (Burma),Asia,2021-11-14,2021-11-14,0,0,1,0,1,1,1,2
58248,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Singu township,22.543265,96.150591,Myanmar (Burma),Asia,2021-11-14,2021-11-14,0,0,1,0,1,1,1,1
58251,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Twantay township,16.707314,95.93547,Myanmar (Burma),Asia,2021-11-14,2021-11-14,0,0,1,0,1,1,1,3
58300,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Shwepyitha township,16.971066,96.064894,Myanmar (Burma),Asia,2021-11-14,2021-11-14,0,0,1,0,1,1,1,3
58301,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Kanbalu township,23.304259,95.707707,Myanmar (Burma),Asia,2021-11-12,2021-11-12,0,0,2,0,2,2,2,1
58304,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Kya Pin Hla village,22.39149,95.43733,Myanmar (Burma),Asia,2021-11-12,2021-11-12,0,0,1,0,1,1,1,1
58305,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Pauk township,21.361959,94.54755,Myanmar (Burma),Asia,2021-11-09,2021-11-09,0,0,1,0,1,1,1,1
58306,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Singu township,22.543265,96.150591,Myanmar (Burma),Asia,2021-11-09,2021-11-09,0,0,1,0,1,1,1,1
58307,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Mawlamyine district,15.761408,97.851753,Myanmar (Burma),Asia,2021-11-08,2021-11-08,0,0,3,0,3,3,3,3
58310,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Hlaingthaya township,16.883845,96.056418,Myanmar (Burma),Asia,2021-11-07,2021-11-07,0,0,1,0,1,1,1,3
58313,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Monywa township,22.147711,95.190864,Myanmar (Burma),Asia,2021-11-04,2021-11-04,0,0,2,0,2,2,2,1
58314,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Ye township,15.34365,97.932579,Myanmar (Burma),Asia,2021-11-04,2021-11-04,0,0,0,0,0,1,0,3
58315,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Sinbaungwe township,19.561262,95.453303,Myanmar (Burma),Asia,2021-11-03,2021-11-03,0,0,0,0,0,1,0,0
58318,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Monywa township,22.147711,95.190864,Myanmar (Burma),Asia,2021-11-02,2021-11-02,0,0,1,0,1,1,1,1
58320,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Natmauk township,20.493075,95.388576,Myanmar (Burma),Asia,2021-11-01,2021-11-01,0,0,2,0,2,2,2,1
58322,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Pale township,21.968699,94.665232,Myanmar (Burma),Asia,2021-11-01,2021-11-01,0,0,1,0,1,1,1,1
58324,2021,One-Sided,NUG,Civilians,1,"""Confidential source,2022-03-01,2021 Fatality Events""",Confidential source,2022-03-01,Yelemaw village,22.357849,95.967934,Myanmar (Burma),Asia,2021-11-01,2021-11-01,0,0,1,0,1,1,1,1
67052,2021,State,Government of Myanmar (Burma),NUG,1,"""Radio Free Asia,2021-09-07,Myanmar’s Shadow Government Issues State of Emergency, Declares War on Junta""",Radio Free Asia,2021-09-07,Magway  region,20.5,94.75,Myanmar (Burma),Asia,2021-09-07,2021-09-07,0,0,0,1,1,2,0,1
67053,2021,State,Government of Myanmar (Burma),NUG,1,"""Radio Free Asia,2021-09-07,Myanmar’s Shadow Government Issues State of Emergency, Declares War on Junta""",Radio Free Asia,2021-09-07,Chin state,22.0,93.5,Myanmar (Burma),Asia,2021-09-06,2021-09-06,0,0,0,0,0,20,0,1
67054,2021,State,Government of Myanmar (Burma),KNU,1,"""Radio Free Asia,2021-09-07,Myanmar’s Shadow Government Issues State of Emergency, Declares War on Junta""",Radio Free Asia,2021-09-07,Tanintharyi region,13.0,98.75,Myanmar (Burma),Asia,2021-09-07,2021-09-07,1,0,0,0,1,2,1,3
67061,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""Myanmar Now,2021-09-20,Soldiers shoot and kill 16-year-old boy ‘for going out at night’ in Tanintharyi """,Myanmar Now,2021-09-20,Ka Det Nge Htein village,13.88634,98.13469,Myanmar (Burma),Asia,2021-09-17,2021-09-17,0,0,1,0,1,1,1,3
67062,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-09-20,Two PDF troops killed and one detained in clash with junta soldiers in Yangon Region """,Myanmar Now,2021-09-20,Kayan township,16.90102,96.59206,Myanmar (Burma),Asia,2021-09-17,2021-09-17,0,2,0,0,2,2,2,3
67063,2021,State,Government of Myanmar (Burma),KNPP,2,"""Myanmar Now,2021-09-21,Junta artillery falls ‘like rain’ during Demoso clash, forcing resistance groups to withdraw "";""The Irrawaddy,2021-09-21,Scores of Myanmar Regime Troops Killed in Clashes With Civilian, Ethnic Groups""",Myanmar Now;The Irrawaddy,2021-09-21;2021-09-21,San Pya Chauk Maing village,19.597313,97.211902,Myanmar (Burma),Asia,2021-09-20,2021-09-20,0,1,0,0,1,1,1,0
67064,2021,State,Government of Myanmar (Burma),KIO,1,"""The Irrawaddy,2021-09-21,Scores of Myanmar Regime Troops Killed in Clashes With Civilian, Ethnic Groups""",The Irrawaddy,2021-09-21,Katha township,24.215426,96.37562,Myanmar (Burma),Asia,2021-09-20,2021-09-20,0,0,0,0,0,40,0,2
67066,2021,One-Sided,Government of Myanmar (Burma),Civilians,2,"""The Irrawaddy,2021-09-22,Myanmar Regime Forces Kill Family of Four in Mandalay Region"";""Myanmar Now,2021-09-24,Junta troops in Mandalay Region shoot, kill at least four members of one family""",The Irrawaddy;Myanmar Now,2021-09-22;2021-09-24,Shawbyu village,21.44736,95.60474,Myanmar (Burma),Asia,2021-09-20,2021-09-20,0,0,4,0,4,4,4,1
67120,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""The Irrawaddy,2021-09-21,Locals Describe Myanmar Military Massacre of Yaw Villagers""",The Irrawaddy,2021-09-21,Myintha village,22.597965,94.130599,Myanmar (Burma),Asia,2021-09-09,2021-09-09,0,0,2,0,2,2,2,1
67121,2021,State,Government of Myanmar (Burma),KNPP,1,"""Myanmar Now,2021-09-22,Mandalay youth leader killed in Kayah State battle""",Myanmar Now,2021-09-22,Daw Poe Si village,19.62286,97.206,Myanmar (Burma),Asia,2021-09-20,2021-09-20,0,1,0,0,1,1,1,0
67123,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-09-23,Pa-O fighters in Shan help junta capture base from resistance forces""",Myanmar Now,2021-09-23,Nawng Ye village,20.747437,96.591025,Myanmar (Burma),Asia,2021-09-18,2021-09-18,0,0,0,0,0,2,0,0
67126,2021,One-Sided,Government of Myanmar (Burma),Civilians,1,"""Myanmar Now,2021-09-25,Young activist shot by junta troops in Bago dies in hospital""",Myanmar Now,2021-09-25,Bago town,17.333217,96.483395,Myanmar (Burma),Asia,2021-09-23,2021-09-24,0,0,1,0,1,1,1,3
67127,2021,State,Government of Myanmar (Burma),NUG,1,"""Myanmar Now,2021-09-24,Military vehicles hit by landmines in Chaung-U, killing six soldiers""",Myanmar Now,2021-09-24,Chaung-U township,21.911791,95.243136,Myanmar (Burma),Asia,2021-09-23,2021-09-23,0,0,0,0,0,6,0,1
67508,2021,State,Government of Myanmar (Burma),NUG,1,"""Reuters News,2021-09-27,Myanmar air strikes reported in battle, internet cut in more areas""",Reuters News,2021-09-27,Pinlebu township,23.95543,95.357323,Myanmar (Burma),Asia,2021-09-25,2021-09-25,0,0,0,0,0,25,0,2
67513,2021,State,Government of Myanmar (Burma),NUG,1,"""The Irrawaddy,2021-09-28,Myanmar Junta Troops Ambushed in Shan State""",The Irrawaddy,2021-09-28,Saung Pyaung village,19.946964,96.855525,Myanmar (Burma),Asia,2021-09-27,2021-09-27,0,0,0,0,0,20,0,0
67514,2021,State,Government of Myanmar (Burma),KNPP,2,"""The Irrawaddy,2021-09-27,Over 30 Myanmar Junta Troops Killed in Fierce Weekend Fighting"";""Myanmar Now,2021-09-28,Military kills two civilians, torches dozens of houses in Demoso, Kayah State""",The Irrawaddy;Myanmar Now,2021-09-27;2021-09-28,Kone Thar village,19.58744,97.14706,Myanmar (Burma),Asia,2021-09-26,2021-09-26,0,0,1,0,1,1,1,0
67515,2021,State,Government of Myanmar (Burma),NUG,2,"""The Irrawaddy,2021-09-27,Over 30 Myanmar Junta Troops Killed in Fierce Weekend Fighting"";""Radio Free Asia,2021-09-27,Myanmar Military Targets Sagaing Villages With Airstrikes During Weekend Clashes""",The Irrawaddy;Radio Free Asia,2021-09-27;2021-09-27,Kone Thar village,19.58744,97.14706,Myanmar (Burma),Asia,2021-09-25,2021-09-25,0,2,0,1,3,12,2,0
