,Perpetrator ,Total number of attacks on facilities which reported damage,Total health worker killed,Attack date,Health transportation destroyed,Country,Total health worker arrested ,Health transportation damaged,Health transportation stolen/highjacked,Total health worker kidnapped,Total health worker injured,Total number of attacks on facilities which reported destruction
4820,NSA,0.0,0.0,2022-07-13 00:00:00,0.0,DRC,0.0,0.0,0.0,1.0,0.0,0.0
4821,No Information,0.0,0.0,2022-07-14 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,1.0,0.0
4822,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-15 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4823,NSA,0.0,2.0,2022-07-15 00:00:00,0.0,Nigeria,0.0,0.0,0.0,0.0,1.0,0.0
4824,Police,0.0,0.0,2022-07-15 00:00:00,0.0,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0
4825,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-15 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4826,NSA,0.0,0.0,2022-07-16 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
4827,NSA,0.0,0.0,2022-07-16 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
4828,Police,0.0,0.0,2022-07-17 00:00:00,0.0,Yemen,0.0,1.0,0.0,0.0,0.0,0.0
4829,Police,0.0,0.0,2022-07-17 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4830,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-18 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4831,NSA,0.0,1.0,2022-07-19 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
4832,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-19 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4833,NSA,0.0,0.0,2022-07-19 00:00:00,0.0,Myanmar,0.0,0.0,1.0,0.0,0.0,0.0
4834,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-20 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4835,NSA,1.0,0.0,2022-07-21 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4836,NSA,0.0,0.0,2022-07-22 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,1.0,0.0
4837,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-23 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
4838,No Information,0.0,0.0,2022-07-23 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
4839,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-24 00:00:00,0.0,Myanmar,0.0,0.0,1.0,0.0,0.0,0.0
4840,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-24 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0
4841,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-24 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0
4842,Police,0.0,0.0,2022-07-25 00:00:00,0.0,Afghanistan,3.0,0.0,0.0,0.0,0.0,0.0
4843,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-26 00:00:00,0.0,Myanmar,0.0,0.0,1.0,0.0,0.0,0.0
4844,NSA,0.0,0.0,2022-07-27 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0
4845,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-27 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4846,NSA,0.0,0.0,2022-07-27 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
4847,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-28 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0
4848,NSA,0.0,1.0,2022-07-28 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
4849,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-28 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,1.0
4850,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-29 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4851,NSA,0.0,0.0,2022-07-29 00:00:00,0.0,Cameroon,0.0,0.0,0.0,1.0,0.0,0.0
4852,NSA,0.0,0.0,2022-07-30 00:00:00,0.0,Myanmar,0.0,0.0,0.0,1.0,1.0,0.0
4853,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-31 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4854,No Information,0.0,1.0,2022-07-31 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
4855,NSA,0.0,1.0,2022-07-31 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
4856,NSA,0.0,0.0,2022-07-31 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
4857,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-07-31 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4858,Police,0.0,0.0,2022-08-01 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
4859,NSA,0.0,0.0,2022-08-01 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
4860,NSA,0.0,0.0,2022-08-01 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0
4861,Armed Forces of Government or Self-Declared Government,1.0,0.0,2022-08-01 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4862,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-01 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4863,No Information,0.0,0.0,2022-08-02 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0
4864,NSA,0.0,0.0,2022-08-02 00:00:00,0.0,South Sudan,0.0,0.0,0.0,12.0,0.0,0.0
4865,NSA,0.0,0.0,2022-08-02 00:00:00,0.0,DRC,0.0,0.0,0.0,1.0,0.0,0.0
4866,No Information,0.0,0.0,2022-08-02 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
4867,NSA,0.0,0.0,2022-08-02 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,0.0
4868,NSA,0.0,0.0,2022-08-03 00:00:00,0.0,Nigeria,0.0,0.0,0.0,1.0,0.0,0.0
4869,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-03 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4870,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-04 00:00:00,0.0,Myanmar,2.0,0.0,0.0,0.0,0.0,0.0
4871,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-04 00:00:00,0.0,Myanmar,0.0,0.0,1.0,0.0,0.0,0.0
4872,No Information,0.0,0.0,2022-08-05 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0
4873,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-06 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4874,NSA,1.0,0.0,2022-08-06 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
4875,Police,0.0,0.0,2022-08-06 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
4876,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-06 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4877,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-07 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4878,No Information,1.0,0.0,2022-08-07 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0
4879,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-08 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4880,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-08 00:00:00,0.0,Afghanistan,4.0,0.0,0.0,0.0,0.0,0.0
4881,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-08 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4882,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-08 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,3.0
4883,NSA,0.0,0.0,2022-08-08 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
4884,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-09 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0
4885,No Information,0.0,0.0,2022-08-09 00:00:00,0.0,OPT,0.0,1.0,0.0,0.0,2.0,0.0
4886,Armed Forces of Government or Self-Declared Government,1.0,0.0,2022-08-09 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4887,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-09 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4888,Armed Forces of Government or Self-Declared Government,0.0,1.0,2022-08-09 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,1.0,0.0
4889,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-09 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4890,NSA,0.0,1.0,2022-08-09 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4891,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-09 00:00:00,0.0,Myanmar,0.0,0.0,1.0,0.0,0.0,0.0
4892,NSA,0.0,0.0,2022-08-09 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
4893,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-09 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0
4894,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-09 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0
4895,No Information,0.0,0.0,2022-08-09 00:00:00,0.0,OPT,0.0,1.0,0.0,0.0,2.0,0.0
4896,NSA,0.0,0.0,2022-08-10 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4897,NSA,0.0,0.0,2022-08-10 00:00:00,0.0,Mali,0.0,0.0,2.0,0.0,0.0,0.0
4898,NSA,0.0,0.0,2022-08-10 00:00:00,0.0,Nigeria,0.0,0.0,0.0,1.0,0.0,0.0
4899,Police,0.0,0.0,2022-08-10 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
4900,NSA,0.0,0.0,2022-08-10 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0
4901,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-11 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4902,NSA,0.0,0.0,2022-08-11 00:00:00,0.0,Mali,0.0,0.0,0.0,2.0,0.0,0.0
4903,NSA,0.0,0.0,2022-08-12 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4904,No Information,1.0,0.0,2022-08-13 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,1.0,0.0
4905,NSA,1.0,0.0,2022-08-13 00:00:00,0.0,South Sudan,0.0,0.0,0.0,0.0,0.0,0.0
4906,No Information,0.0,0.0,2022-08-13 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
4907,NSA,1.0,0.0,2022-08-14 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4908,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-14 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
4909,Armed Forces of Government or Self-Declared Government,1.0,0.0,2022-08-14 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4910,Protestors,1.0,0.0,2022-08-15 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
4911,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-15 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4912,NSA,0.0,0.0,2022-08-15 00:00:00,1.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
4913,No Information,0.0,0.0,2022-08-16 00:00:00,0.0,Pakistan,0.0,0.0,0.0,0.0,0.0,0.0
4914,No Information,0.0,1.0,2022-08-16 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
4915,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-16 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4916,NSA,0.0,0.0,2022-08-17 00:00:00,0.0,South Sudan,3.0,0.0,0.0,0.0,0.0,0.0
4917,NSA,0.0,0.0,2022-08-18 00:00:00,0.0,DRC,0.0,0.0,0.0,1.0,0.0,0.0
4918,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-18 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0
4919,NSA,0.0,0.0,2022-08-19 00:00:00,0.0,Myanmar,0.0,1.0,0.0,0.0,0.0,0.0
4920,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-19 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,1.0
4921,NSA,0.0,0.0,2022-08-19 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
4922,NSA,1.0,0.0,2022-08-19 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,1.0,0.0
4923,No Information,0.0,0.0,2022-08-20 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
4924,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-21 00:00:00,1.0,Myanmar,0.0,0.0,0.0,0.0,0.0,1.0
4925,Police,0.0,0.0,2022-08-21 00:00:00,0.0,Afghanistan,1.0,0.0,0.0,0.0,0.0,0.0
4926,No Information,0.0,0.0,2022-08-21 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
4927,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-21 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4928,NSA,0.0,0.0,2022-08-22 00:00:00,0.0,CAR,0.0,0.0,0.0,0.0,0.0,0.0
4929,NSA,0.0,0.0,2022-08-23 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
4930,NSA,0.0,0.0,2022-08-23 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4931,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-23 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4932,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-23 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4933,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-24 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0
4934,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-24 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4935,NSA,0.0,0.0,2022-08-26 00:00:00,0.0,DRC,0.0,0.0,0.0,2.0,0.0,0.0
4936,NSA,0.0,0.0,2022-08-27 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,1.0
4937,No Information,0.0,1.0,2022-08-27 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,1.0,0.0,0.0
4938,NSA,0.0,1.0,2022-08-27 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4939,NSA,0.0,0.0,2022-08-28 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
4940,Armed Forces of Government or Self-Declared Government,1.0,0.0,2022-08-28 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4941,No Information,0.0,0.0,2022-08-29 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,1.0,0.0
4942,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-08-30 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0
4943,NSA,0.0,0.0,2022-08-30 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
4944,No Information,0.0,0.0,2022-09-01 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,0.0
4945,NSA,0.0,0.0,2022-09-01 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0
4946,NSA,0.0,1.0,2022-09-01 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
4947,NSA,0.0,0.0,2022-09-01 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,1.0,0.0
4948,No Information,0.0,0.0,2022-09-01 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0
4949,No Information,0.0,0.0,2022-09-01 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,1.0,0.0
4950,No Information,0.0,0.0,2022-09-02 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,2.0,0.0
4951,Multiple,0.0,0.0,2022-09-02 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
4952,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-02 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4953,NSA,0.0,0.0,2022-09-03 00:00:00,0.0,Burkina Faso,0.0,1.0,0.0,0.0,0.0,0.0
4954,NSA,1.0,0.0,2022-09-04 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
4955,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-04 00:00:00,0.0,Sudan,0.0,0.0,0.0,0.0,0.0,0.0
4956,Multiple,0.0,0.0,2022-09-04 00:00:00,0.0,Mali,0.0,0.0,0.0,1.0,0.0,0.0
4957,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-05 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4958,No Information,0.0,0.0,2022-09-05 00:00:00,0.0,South Sudan,0.0,0.0,0.0,0.0,0.0,0.0
4959,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-06 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4960,NSA,0.0,0.0,2022-09-06 00:00:00,0.0,Burkina Faso,0.0,0.0,3.0,0.0,0.0,0.0
4961,NSA,0.0,0.0,2022-09-06 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
4962,No Information,0.0,0.0,2022-09-07 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
4963,No Information,0.0,0.0,2022-09-07 00:00:00,0.0,Cameroon,0.0,0.0,0.0,0.0,2.0,0.0
4964,No Information,0.0,0.0,2022-09-07 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,0.0,0.0
4965,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-07 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4966,NSA,0.0,0.0,2022-09-07 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,1.0
4967,NSA,0.0,0.0,2022-09-08 00:00:00,0.0,Nigeria,0.0,0.0,0.0,1.0,0.0,0.0
4968,No Information,1.0,0.0,2022-09-08 00:00:00,0.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
4969,Police,0.0,0.0,2022-09-08 00:00:00,0.0,Afghanistan,1.0,0.0,0.0,0.0,0.0,0.0
4970,NSA,0.0,0.0,2022-09-08 00:00:00,0.0,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0
4971,NSA,0.0,0.0,2022-09-08 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4972,NSA,0.0,0.0,2022-09-09 00:00:00,0.0,Myanmar,0.0,1.0,0.0,0.0,2.0,0.0
4973,No Information,0.0,1.0,2022-09-09 00:00:00,0.0,South Sudan,0.0,0.0,0.0,0.0,0.0,0.0
4974,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-10 00:00:00,0.0,Cameroon,2.0,0.0,0.0,0.0,0.0,0.0
4975,NSA,0.0,0.0,2022-09-10 00:00:00,0.0,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0
4976,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-10 00:00:00,0.0,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0
4977,Police,0.0,0.0,2022-09-10 00:00:00,0.0,Afghanistan,1.0,0.0,0.0,0.0,1.0,0.0
4978,NSA,0.0,0.0,2022-09-10 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4979,NSA,0.0,2.0,2022-09-11 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4980,Police,0.0,0.0,2022-09-11 00:00:00,0.0,Afghanistan,2.0,0.0,0.0,0.0,0.0,0.0
4981,NSA,0.0,0.0,2022-09-11 00:00:00,0.0,Cameroon,0.0,0.0,0.0,2.0,0.0,0.0
4982,No Information,0.0,1.0,2022-09-11 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
4983,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-12 00:00:00,0.0,OPT,2.0,0.0,0.0,0.0,2.0,0.0
4984,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-12 00:00:00,0.0,Myanmar,1.0,0.0,0.0,0.0,0.0,0.0
4985,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-12 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4986,NSA,0.0,0.0,2022-09-12 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,0.0
4987,NSA,0.0,0.0,2022-09-12 00:00:00,1.0,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0
4988,Police,0.0,0.0,2022-09-13 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
4989,NSA,0.0,0.0,2022-09-13 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4990,NSA,0.0,1.0,2022-09-13 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4991,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-14 00:00:00,0.0,Yemen,0.0,0.0,1.0,0.0,0.0,0.0
4992,Police,0.0,0.0,2022-09-14 00:00:00,0.0,Afghanistan,1.0,0.0,0.0,0.0,0.0,0.0
4993,NSA,0.0,0.0,2022-09-15 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0
4994,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-15 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4995,Police,0.0,0.0,2022-09-16 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
4996,NSA,0.0,0.0,2022-09-16 00:00:00,0.0,DRC,0.0,0.0,0.0,2.0,0.0,0.0
4997,No Information,0.0,0.0,2022-09-16 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,3.0,0.0
4998,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-16 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0
4999,No Information,0.0,0.0,2022-09-16 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,3.0,0.0
5000,NSA,0.0,0.0,2022-09-17 00:00:00,0.0,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0
5001,Armed Forces of Government or Self-Declared Government,0.0,1.0,2022-09-18 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
5002,No Information,0.0,0.0,2022-09-18 00:00:00,0.0,DRC,0.0,0.0,0.0,1.0,0.0,0.0
5003,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-19 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
5004,Police,0.0,0.0,2022-09-19 00:00:00,1.0,Iran,0.0,0.0,1.0,0.0,0.0,0.0
5005,Police,0.0,0.0,2022-09-19 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
5006,No Information,0.0,1.0,2022-09-19 00:00:00,0.0,South Sudan,0.0,0.0,0.0,0.0,0.0,0.0
5007,Police,0.0,0.0,2022-09-20 00:00:00,0.0,Iran,0.0,0.0,1.0,0.0,0.0,0.0
5008,NSA,0.0,0.0,2022-09-21 00:00:00,0.0,Burkina Faso,0.0,0.0,1.0,0.0,0.0,0.0
5009,Police,0.0,0.0,2022-09-21 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0
5010,Armed Forces of Government or Self-Declared Government,0.0,1.0,2022-09-21 00:00:00,0.0,Afghanistan,0.0,0.0,0.0,0.0,0.0,0.0
5011,Police,0.0,0.0,2022-09-21 00:00:00,1.0,Iran,0.0,0.0,1.0,0.0,0.0,0.0
5012,NSA,0.0,0.0,2022-09-22 00:00:00,0.0,DRC,0.0,0.0,0.0,0.0,0.0,0.0
5013,Police,0.0,0.0,2022-09-22 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0
5014,Protestors,0.0,0.0,2022-09-22 00:00:00,0.0,Iran,0.0,0.0,0.0,0.0,0.0,0.0
5015,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-22 00:00:00,0.0,Cameroon,3.0,0.0,0.0,0.0,0.0,0.0
5016,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-23 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,1.0
5017,Armed Forces of Government or Self-Declared Government,1.0,0.0,2022-09-23 00:00:00,0.0,Mali,0.0,0.0,0.0,0.0,0.0,0.0
5018,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-23 00:00:00,0.0,OPT,0.0,0.0,0.0,0.0,5.0,0.0
5019,Multiple,0.0,0.0,2022-09-23 00:00:00,1.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
5020,Police,0.0,0.0,2022-09-24 00:00:00,0.0,Iran,1.0,0.0,0.0,0.0,0.0,0.0
5021,NSA,0.0,0.0,2022-09-24 00:00:00,0.0,Cameroon,0.0,0.0,0.0,6.0,0.0,0.0
5022,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-25 00:00:00,0.0,Myanmar,2.0,0.0,0.0,0.0,0.0,0.0
5023,NSA,0.0,0.0,2022-09-25 00:00:00,0.0,Yemen,0.0,0.0,0.0,0.0,0.0,0.0
5024,NSA,0.0,0.0,2022-09-25 00:00:00,0.0,Cameroon,0.0,0.0,0.0,4.0,0.0,0.0
5025,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-25 00:00:00,0.0,Myanmar,0.0,0.0,1.0,0.0,0.0,0.0
5026,Armed Forces of Government or Self-Declared Government,0.0,0.0,2022-09-25 00:00:00,0.0,Myanmar,0.0,0.0,0.0,0.0,0.0,0.0
