,Perpetrator ,Total health worker injured,Attack date,Health transportation stolen/highjacked,Health transportation damaged,Total number of attacks on facilities which reported destruction,Total health worker kidnapped,Health transportation destroyed,Total health worker arrested ,Total number of attacks on facilities which reported damage,Total health worker killed,Country
2882,State Actor,0.0,2021-05-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2883,State Actor,0.0,2021-05-17 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2884,State Actor,0.0,2021-05-18 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2885,State Actor,0.0,2021-05-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2886,"Opposition Group, ",0.0,2021-05-19 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Myanmar
2887,State Actor,0.0,2021-05-19 00:00:00,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Myanmar
2888,"Opposition Group, ",0.0,2021-05-19 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2889,State Actor,0.0,2021-05-20 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2890,State Actor,0.0,2021-05-20 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2891,State Actor,0.0,2021-05-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2892,"Opposition Group, ",0.0,2021-05-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Myanmar
2893,"Opposition Group, ",0.0,2021-05-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2894,State Actor,0.0,2021-05-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2895,State Actor,0.0,2021-05-25 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2896,State Actor,1.0,2021-05-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2897,"Opposition Group, ",0.0,2021-05-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2898,State Actor,0.0,2021-05-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2899,Multiple,0.0,2021-05-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Myanmar
2900,"Opposition Group, ",0.0,2021-05-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Myanmar
2901,"Opposition Group, ",1.0,2021-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Myanmar
2902,State Actor,0.0,2021-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2903,"Opposition Group, ",1.0,2021-05-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Myanmar
2904,State Actor,0.0,2021-06-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2905,State Actor,0.0,2021-06-05 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2906,"Opposition Group, ",0.0,2021-06-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Myanmar
2907,State Actor,0.0,2021-06-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2908,State Actor,0.0,2021-06-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2909,State Actor,0.0,2021-06-09 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2910,State Actor,0.0,2021-06-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2911,State Actor,0.0,2021-06-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2912,State Actor,0.0,2021-06-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2913,State Actor,0.0,2021-06-10 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Myanmar
2914,"Opposition Group, ",0.0,2021-06-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Myanmar
2915,State Actor,0.0,2021-06-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2916,State Actor,0.0,2021-06-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2917,State Actor,0.0,2021-06-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2918,State Actor,0.0,2021-06-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Myanmar
2919,State Actor,0.0,2021-06-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2920,State Actor,0.0,2021-06-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2921,State Actor,0.0,2021-06-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2922,"Opposition Group, ",0.0,2021-06-20 00:00:00,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Myanmar
2923,State Actor,0.0,2021-06-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2924,State Actor,0.0,2021-06-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2925,State Actor,0.0,2021-06-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2926,State Actor,0.0,2021-06-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2927,State Actor,0.0,2021-06-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2928,State Actor,0.0,2021-06-23 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2929,State Actor,0.0,2021-06-23 00:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Myanmar
2930,State Actor,0.0,2021-06-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2931,State Actor,0.0,2021-06-29 00:00:00,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Myanmar
2932,State Actor,0.0,2021-06-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2933,State Actor,0.0,2021-07-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2934,State Actor,0.0,2021-07-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2935,State Actor,0.0,2021-07-02 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2936,State Actor,0.0,2021-07-03 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2937,State Actor,0.0,2021-07-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2938,State Actor,0.0,2021-07-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2939,State Actor,0.0,2021-07-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2940,State Actor,0.0,2021-07-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2941,State Actor,0.0,2021-07-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2942,State Actor,0.0,2021-07-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2943,State Actor,0.0,2021-07-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2944,State Actor,0.0,2021-07-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2945,Multiple,0.0,2021-07-15 00:00:00,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2946,State Actor,0.0,2021-07-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2947,State Actor,0.0,2021-07-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2948,State Actor,0.0,2021-07-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2949,State Actor,0.0,2021-07-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2950,State Actor,0.0,2021-07-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2951,State Actor,0.0,2021-07-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2952,State Actor,0.0,2021-07-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2953,State Actor,0.0,2021-07-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2954,State Actor,0.0,2021-07-24 00:00:00,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Myanmar
2955,State Actor,0.0,2021-07-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2956,State Actor,0.0,2021-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2957,State Actor,0.0,2021-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2958,State Actor,0.0,2021-07-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2959,State Actor,0.0,2021-07-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2960,State Actor,0.0,2021-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2961,State Actor,0.0,2021-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Myanmar
2962,"Opposition Group, ",0.0,2021-06-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2963,State Actor,0.0,2021-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2964,"Opposition Group, ",1.0,2021-08-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2965,"Opposition Group, ",0.0,2021-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2966,State Actor,0.0,2021-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2967,State Actor,0.0,2021-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Myanmar
2968,State Actor,0.0,2021-08-13 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2969,State Actor,0.0,2021-08-13 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2970,State Actor,0.0,2021-08-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2971,State Actor,0.0,2021-08-14 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2972,State Actor,0.0,2021-08-19 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2973,State Actor,0.0,2021-08-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Myanmar
2974,State Actor,0.0,2021-08-24 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2975,State Actor,0.0,2021-08-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2976,State Actor,0.0,2021-08-26 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2977,"Opposition Group, ",0.0,2021-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2978,State Actor,0.0,2021-08-28 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2979,"Opposition Group, ",0.0,2021-08-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Myanmar
2980,State Actor,0.0,2021-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2981,State Actor,0.0,2021-09-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2982,State Actor,0.0,2021-09-09 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2983,State Actor,0.0,2021-09-09 00:00:00,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Myanmar
2984,State Actor,0.0,2021-09-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2985,State Actor,0.0,2021-09-10 00:00:00,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Myanmar
2986,State Actor,0.0,2021-09-11 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2987,State Actor,0.0,2021-09-11 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2988,State Actor,0.0,2021-09-13 00:00:00,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Myanmar
2989,State Actor,0.0,2021-09-15 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2990,State Actor,0.0,2021-09-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2991,State Actor,0.0,2021-09-17 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2992,State Actor,0.0,2021-09-19 00:00:00,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Myanmar
2993,State Actor,0.0,2021-09-21 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2994,"Opposition Group, ",0.0,2021-08-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2995,State Actor,0.0,2021-09-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
2996,State Actor,0.0,2021-09-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Myanmar
2997,State Actor,0.0,2021-09-25 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
2998,State Actor,0.0,2021-09-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Myanmar
2999,State Actor,0.0,2021-09-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3000,State Actor,0.0,2021-09-26 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3001,State Actor,0.0,2021-09-27 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3002,State Actor,0.0,2021-09-30 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3003,State Actor,0.0,2021-10-01 00:00:00,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Myanmar
3004,State Actor,0.0,2021-10-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3005,State Actor,0.0,2021-10-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3006,State Actor,0.0,2021-10-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Myanmar
3007,State Actor,0.0,2021-10-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3008,State Actor,0.0,2021-10-07 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3009,State Actor,0.0,2021-10-08 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3010,State Actor,0.0,2021-10-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3011,State Actor,0.0,2021-10-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3012,State Actor,0.0,2021-10-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3013,State Actor,0.0,2021-10-13 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3014,State Actor,0.0,2021-10-14 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3015,State Actor,0.0,2021-10-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3016,State Actor,0.0,2021-10-14 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3017,"Opposition Group, ",0.0,2021-09-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3018,State Actor,0.0,2021-10-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3019,State Actor,0.0,2021-10-17 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3020,State Actor,0.0,2021-10-22 00:00:00,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Myanmar
3021,State Actor,0.0,2021-10-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Myanmar
3022,State Actor,0.0,2021-10-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Myanmar
3023,State Actor,0.0,2021-10-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Myanmar
3024,"Opposition Group, ",0.0,2021-10-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Myanmar
3025,"Opposition Group, ",2.0,2021-10-24 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3026,State Actor,0.0,2021-10-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3027,State Actor,0.0,2021-10-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3028,State Actor,0.0,2021-10-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3029,State Actor,0.0,2021-10-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Myanmar
3030,State Actor,0.0,2021-11-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3031,"Opposition Group, ",0.0,2021-11-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Myanmar
3032,State Actor,0.0,2021-11-02 00:00:00,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Myanmar
3033,State Actor,0.0,2021-10-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3034,"Opposition Group, ",0.0,2021-11-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3035,"No Information, ",0.0,2021-11-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Myanmar
3036,State Actor,0.0,2021-11-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3037,State Actor,0.0,2021-11-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3038,State Actor,2.0,2021-11-03 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3039,"Opposition Group, ",0.0,2021-11-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3040,State Actor,0.0,2021-11-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3041,State Actor,0.0,2021-11-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3042,State Actor,0.0,2021-11-13 00:00:00,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Myanmar
3043,State Actor,0.0,2021-11-13 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3044,State Actor,0.0,2021-11-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3045,State Actor,0.0,2021-11-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3046,State Actor,0.0,2021-11-14 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3047,State Actor,0.0,2021-11-14 00:00:00,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3048,State Actor,0.0,2021-11-15 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3049,State Actor,0.0,2021-11-15 00:00:00,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Myanmar
3050,State Actor,0.0,2021-11-15 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3051,State Actor,0.0,2021-11-15 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3052,State Actor,0.0,2021-11-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3053,State Actor,0.0,2021-11-16 00:00:00,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,Myanmar
3054,State Actor,0.0,2021-11-16 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3055,State Actor,0.0,2021-11-16 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3056,State Actor,0.0,2021-11-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Myanmar
3057,State Actor,0.0,2021-11-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3058,State Actor,0.0,2021-11-18 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3059,State Actor,0.0,2021-11-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Myanmar
3060,State Actor,0.0,2021-11-19 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3061,State Actor,0.0,2021-11-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3062,State Actor,0.0,2021-11-21 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3063,State Actor,0.0,2021-11-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3064,State Actor,0.0,2021-11-22 00:00:00,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,Myanmar
3065,State Actor,0.0,2021-11-23 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3066,State Actor,0.0,2021-11-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3067,State Actor,0.0,2021-11-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3068,State Actor,0.0,2021-11-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3069,State Actor,0.0,2021-11-30 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3070,State Actor,0.0,2021-12-02 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3071,"Opposition Group, ",0.0,2021-12-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3072,State Actor,0.0,2021-12-03 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3073,State Actor,0.0,2021-12-05 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3074,State Actor,0.0,2021-12-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3075,State Actor,0.0,2021-12-05 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3076,State Actor,0.0,2021-11-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Myanmar
3077,"No Information, ",1.0,2021-12-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3078,State Actor,0.0,2021-12-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3079,State Actor,0.0,2021-12-07 00:00:00,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Myanmar
3080,"No Information, ",4.0,2021-12-06 00:00:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Myanmar
3081,State Actor,0.0,2021-12-08 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3082,State Actor,0.0,2021-12-10 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3083,State Actor,6.0,2021-12-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3084,State Actor,0.0,2021-12-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3085,"No Information, ",0.0,2021-12-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Myanmar
3086,"Opposition Group, ",1.0,2021-12-07 00:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3087,"Opposition Group, ",0.0,2021-12-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3088,State Actor,0.0,2021-12-13 00:00:00,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Myanmar
3089,"No Information, ",0.0,2021-12-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Myanmar
3090,"Opposition Group, ",0.0,2021-12-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Myanmar
3091,State Actor,0.0,2021-12-14 00:00:00,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,Myanmar
3092,"Opposition Group, ",1.0,2021-12-15 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3093,"Opposition Group, ",0.0,2021-12-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3094,State Actor,0.0,2021-12-15 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3095,"Opposition Group, ",0.0,2021-12-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3096,State Actor,0.0,2021-12-17 00:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Myanmar
3097,State Actor,0.0,2021-12-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myanmar
3098,State Actor,0.0,2021-12-18 00:00:00,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Myanmar
